2017-04-03 05:58:00,Mon Apr 3rd 2017 Global Strategy Update: (i) S&amp;P500 post Trump failed Health Bill recovery contd into 2370 but very late selling into cls -…
2017-04-03 05:49:11,Some big American companies dare to push back on Trump - CNBC https://t.co/9CMQOmMzo5 https://t.co/5W3WqhXaWw
2017-04-03 05:18:08,Sen. Chuck Schumer Calls on Trump to Veto Measure Letting ISPs Sell Data Without Consent - https://t.co/zIR8RUad7A… https://t.co/7O79UYHUFK
2017-04-03 05:13:29,Weekly... https://t.co/d3jgVSojSG #kmaforum.com #KMA #warez #forex #forex #priceaction #EURUSD #GBPUSD #AUDUSD #USDJPY #S&amp;P500 #GOLD #OIL
2017-04-03 05:03:09,#forex WSE: Before opening Yesterday's session on Wall Street ended with slight declines and the S&amp;P500 index end https://t.co/jhOIA9Ikj1
2017-04-03 04:46:34,"Cracks resurface at Infosys, Narayana Murthy says COO's salary hike 'not proper' - Hindustan Times… https://t.co/iY5LSf0OrO"
2017-04-03 03:42:12,"Stocks start second quarter on firm note, US policy in focus as Trump-Xi talks loom - Reuters… https://t.co/SQAReeAY6W"
2017-04-03 03:21:36,@crushthemarket QE and inflation should help many if not most of the S&amp;P500 stocks.
2017-04-03 03:09:35,Tesla Reports Jump in Vehicle Production but Aims for Much More - New York Times https://t.co/kbTfdg6jee https://t.co/uNzAoOo7dS
2017-04-03 02:48:56,"RT @Callum_Thomas: 9. Here's the average lifespan of an S&amp;P500 company - disruption, M&amp;A, cycles... $SPX #SPXLife  h/t @InnosightTeam https…"
2017-04-03 02:47:41,RT @Callum_Thomas: 6. Don't be an April fool - April is historically the best month for the S&amp;P500.  $SPX $SPY   h/t @TopdownCharts https:/…
2017-04-03 02:37:55,"RT @ABCapitalGroup: Global Markets 03/31:

DJIA: -65pts
S&amp;P500: -5pts
HANG SENG: -189pts
NIKKEI: +49(now)
DAX: +56pts
CAC40: +32pts
PSEi: -…"
2017-04-03 02:36:36,Bombardier Delays Part of Executive Pay to 2020 After Uproar - Bloomberg https://t.co/cIAkqPnVpR https://t.co/mQTSY0Bwub
2017-04-03 02:29:08,South Korea's Lotte Group says will continue to invest in China despite tensions https://t.co/73jOUsn0HK Business N… https://t.co/61ntP5BTRp
2017-04-03 02:17:26,"RT @markbspiegel: Lol, ""no signs of speculative excess""? S&amp;P500 = 25x GAAP, 2.1x revenue &amp; 29x Shiller. How does he define ""speculative exc…"
2017-04-03 01:59:39,"RT @eliandalvarez: #VentureCapital is beating the S&amp;P500
#VC #Investing 

https://t.co/Yf6q2aCzoR"
2017-04-03 01:32:09,'Brave New Workers': A Burning Desire To Get Medicinal Marijuana License - NPR https://t.co/Zk8ZTpun61 https://t.co/qBi8VTfCoW
2017-04-03 01:14:54,"Global Markets 03/31:

DJIA: -65pts
S&amp;P500: -5pts
HANG SENG: -189pts
NIKKEI: +49(now)
DAX: +56pts
CAC40: +32pts
PSEi: -20pts
#MorningABC"
2017-04-03 01:14:53,"Global Markets 03/31:

DJIA: -65pts
S&amp;P500: -5pts
HANG SENG: -189pts
NIKKEI: +49(now)
DAX: +56pts
CAC40: +32pts
PSEi: -20pts
#MorningABC"
2017-04-03 01:08:09,"Stocks start week steady after strong quarter, U.S. policies in focus https://t.co/BgbPfjJpfB Business News https://t.co/VciZPzcggO"
2017-04-03 01:00:38,Japan's Corporate Sentiment Improves as Profits Rise on Weak Yen - Bloomberg https://t.co/XqWA9LJOr4 https://t.co/LgDGFiCKQW
2017-04-03 00:44:14,RT @Callum_Thomas: 4. Implied correlations at multi-year lows - often a bad sign for the S&amp;P500 https://t.co/ORNzGK0IhN @TopdownCharts http…
2017-04-03 00:43:53,RT @Callum_Thomas: 6. Don't be an April fool - April is historically the best month for the S&amp;P500.  $SPX $SPY   h/t @TopdownCharts https:/…
2017-04-03 00:38:00,RT @Callum_Thomas: 4. Implied correlations at multi-year lows - often a bad sign for the S&amp;P500 https://t.co/ORNzGK0IhN @TopdownCharts http…
2017-04-03 00:29:08,Billionaire King of Millennial Fast-Fashion Tells Trump to Shove It - Vanity Fair https://t.co/fWYQGZBOOb https://t.co/TgElO2d8oM
2017-04-03 00:27:13,RT @Callum_Thomas: 4. Implied correlations at multi-year lows - often a bad sign for the S&amp;P500 https://t.co/ORNzGK0IhN @TopdownCharts http…
2017-04-03 00:20:17,Is the #S&amp;P500 getting ready to crash in #2k17? - Read and find out? https://t.co/80lCk8uDp8
2017-04-03 00:18:13,RT @Callum_Thomas: 6. Don't be an April fool - April is historically the best month for the S&amp;P500.  $SPX $SPY   h/t @TopdownCharts https:/…
2017-04-03 00:18:09,"#VentureCapital is beating the S&amp;P500
#VC #Investing 

https://t.co/Yf6q2aCzoR"
2017-04-03 00:13:47,"According to #CAPE  #stocks were 42% overvalued in summer 2011. 

https://t.co/zzH4kAO3S6

#S&amp;P500 has doubled since https://t.co/xpnAkJJNIz"
2017-04-02 23:35:04,Trump Rally is Over!!  Get Institutional Analysis on #S&amp;P500 and #DOW by @tradingsafely1  &gt;&gt;… https://t.co/xQH2Ugn1Ig
2017-04-02 23:28:40,Is the #S&amp;P500 getting ready to crash in #2k17? - Read and find out? https://t.co/ggX62h6W0y
2017-04-02 22:58:00,RT @Callum_Thomas: 6. Don't be an April fool - April is historically the best month for the S&amp;P500.  $SPX $SPY   h/t @TopdownCharts https:/…
2017-04-02 22:55:33,"Markets Overnight
$DJIA -0.31%
$S&amp;P500 -0.23%
$NASDAQ -0.04%
$DAX +0.46%
$FTSE -0.63%
$CAC +0.65%
SPI Futures +7pts
#ausbiz #marketnews"
2017-04-02 22:50:11,'Brave New Workers': A Burning Desire To Get Medicinal Marijuana License - WBUR https://t.co/yJN2QGlANk https://t.co/xR2ebfe4RB
2017-04-02 22:50:07,5 Life Hacks From Sophia Amoruso That Are More Relevant Than Ever - Refinery29 https://t.co/EGWBYAP27q https://t.co/xVmscQWOdS
2017-04-02 21:59:35,"Tesla delivers quarterly record of 25,000 vehicles in first quarter https://t.co/zpFL704MxI Business News https://t.co/jv4ya3QLnb"
2017-04-02 21:31:02,"3/31/2017  UPTREND   Nasdaq holds near all-time high, S&amp;P500 close. https://t.co/uTpSk35HVV"
2017-04-02 21:14:10,RT @StewGlynn: VC - better returns than S&amp;P500 over last 10 years consistently! https://t.co/ggMAzhTtIM
2017-04-02 21:11:09,Schumer rips bill allowing internet providers to sell user data - New York Daily News https://t.co/lcP2g9PZ1e https://t.co/GfGl1QTeEt
2017-04-02 21:11:05,US Judge Tosses Suit in 1968 Mine Explosion in West Virginia - U.S. News &amp; World Report https://t.co/D3KUYKoPV2
2017-04-02 20:43:16,VC - better returns than S&amp;P500 over last 10 years consistently! https://t.co/ggMAzhTtIM
2017-04-02 20:30:55,"#forex Weekly analysis- Forex Technical Analysis: Trend potential - S&amp;P500, Brent, Gold in the weekly review S&amp;P50 https://t.co/0bzM6qKQzw"
2017-04-02 20:08:05,RT @Callum_Thomas: 6. Don't be an April fool - April is historically the best month for the S&amp;P500.  $SPX $SPY   h/t @TopdownCharts https:/…
2017-04-02 20:06:42,Hacked NY Post sends April Fool's Day push alert: 'Heil President Donald Trump' - The Hill (blog)… https://t.co/GHjZdRLK5l
2017-04-02 19:58:14,Shift in Momentum for #S&amp;P500 shows #Trump Rally is Over! Institutional Analysis on #Emini by tradingsafely1 &gt;&gt;… https://t.co/l9C4Xavqvd v…
2017-04-02 19:55:06,Shift in Momentum for #S&amp;P500 shows #Trump Rally is Over! Institutional Analysis on #Emini by @tradingsafely1 &gt;&gt;… https://t.co/kt54ThunbL
2017-04-02 19:55:06,Shift in Momentum for #S&amp;P500 shows #Trump Rally is Over! Institutional Analysis on #Emini by @tradingsafely1 &gt;&gt;… https://t.co/mvSXaXSGpN
2017-04-02 19:55:06,Shift in Momentum for #S&amp;P500 shows #Trump Rally is Over! Institutional Analysis on #Emini by @tradingsafely1 &gt;&gt;… https://t.co/oJeynim404
2017-04-02 19:55:06,Shift in Momentum for #S&amp;P500 shows #Trump Rally is Over! Institutional Analysis on #Emini by @tradingsafely1 &gt;&gt;… https://t.co/b6vhr4bkQT
2017-04-02 19:55:05,Shift in Momentum for #S&amp;P500 shows #Trump Rally is Over! Institutional Analysis on #Emini by @tradingsafely1 &gt;&gt;… https://t.co/hqr1eOW8kZ
2017-04-02 19:55:05,Shift in Momentum for #S&amp;P500 shows #Trump Rally is Over! Institutional Analysis on #Emini by @tradingsafely1 &gt;&gt;… https://t.co/T2BYqwDVjV
2017-04-02 19:38:58,"RT @russian_market: Correlation of USD/JPY &amp; markets
USDJPY = The Sun
Nikkei =Mercury
DAX = Venus
S&amp;P500 = Earth
Nasdaq = Mars
VIX =Moon ht…"
2017-04-02 19:35:36,"Brown, Dems urge Trump to support Internet privacy - Ironton Tribune https://t.co/lEk6YTkgTv https://t.co/ZRgveY6dBL"
2017-04-02 19:33:03,".@rymcmaster @R_Boissonnault Lol, you #Equality Portfolio under preformed the S&amp;P500. https://t.co/0yQTPsB87w"
2017-04-02 19:23:56,RT @Callum_Thomas: 6. Don't be an April fool - April is historically the best month for the S&amp;P500.  $SPX $SPY   h/t @TopdownCharts https:/…
2017-04-02 19:03:10,Is the #S&amp;P500 getting ready to crash in #2k17? - Read and find out? https://t.co/PeoAOaJ07I
2017-04-02 18:38:04,Here's an app to measure Beta Co-Moments of the S&amp;P500 stocks #fintech https://t.co/6LNnVpnAoL https://t.co/6AQutKPjFt
2017-04-02 18:32:44,"RT @lazytrading: 3 ETFs that beat S&amp;P500
https://t.co/rwDTR2YE09"
2017-04-02 18:19:52,RT @Callum_Thomas: 6. Don't be an April fool - April is historically the best month for the S&amp;P500.  $SPX $SPY   h/t @TopdownCharts https:/…
2017-04-02 18:14:33,RT @Callum_Thomas: 4. Implied correlations at multi-year lows - often a bad sign for the S&amp;P500 https://t.co/ORNzGK0IhN @TopdownCharts http…
2017-04-02 18:06:04,RT @Callum_Thomas: 4. Implied correlations at multi-year lows - often a bad sign for the S&amp;P500 https://t.co/ORNzGK0IhN @TopdownCharts http…
2017-04-02 18:05:25,RT @Callum_Thomas: 6. Don't be an April fool - April is historically the best month for the S&amp;P500.  $SPX $SPY   h/t @TopdownCharts https:/…
2017-04-02 18:04:43,RT @Callum_Thomas: 6. Don't be an April fool - April is historically the best month for the S&amp;P500.  $SPX $SPY   h/t @TopdownCharts https:/…
2017-04-02 17:59:37,"""If anything, S&amp;P500 consolidated from 2014 to mid-'16, before breaking out in big way post-Brexit,then again after… https://t.co/8k20TtKxGa"
2017-04-02 17:58:15,Auctions America via CNN - WJXT Jacksonville https://t.co/ov79ofCgRC https://t.co/L5n9p2bHJD
2017-04-02 17:58:09,The entire coal industry employs fewer people than Arby's - Washington Post https://t.co/JQHBcdvmpl https://t.co/CSAC3VVGJi
2017-04-02 17:57:38,RT @Callum_Thomas: 4. Implied correlations at multi-year lows - often a bad sign for the S&amp;P500 https://t.co/ORNzGK0IhN @TopdownCharts http…
2017-04-02 17:51:22,RT @Callum_Thomas: 6. Don't be an April fool - April is historically the best month for the S&amp;P500.  $SPX $SPY   h/t @TopdownCharts https:/…
2017-04-02 17:49:01,RT @Manish_05Singh: Don't be an April fooled. April is historically the best month for the S&amp;P500 h/t @TopdownCharts https://t.co/asVqnF7tzh
2017-04-02 17:45:39,"RT @Callum_Thomas: 9. Here's the average lifespan of an S&amp;P500 company - disruption, M&amp;A, cycles... $SPX #SPXLife  h/t @InnosightTeam https…"
2017-04-02 17:45:31,April is historically the best month for the S&amp;P500. We doubt it's going to be 2017 case as 100 days #Trump honeymo… https://t.co/e2Zm5ZejOb
2017-04-02 17:44:28,"RT @Callum_Thomas: 9. Here's the average lifespan of an S&amp;P500 company - disruption, M&amp;A, cycles... $SPX #SPXLife  h/t @InnosightTeam https…"
2017-04-02 17:44:04,"RT @Callum_Thomas: 9. Here's the average lifespan of an S&amp;P500 company - disruption, M&amp;A, cycles... $SPX #SPXLife  h/t @InnosightTeam https…"
2017-04-02 17:41:38,RT @Callum_Thomas: 6. Don't be an April fool - April is historically the best month for the S&amp;P500.  $SPX $SPY   h/t @TopdownCharts https:/…
2017-04-02 17:39:37,RT @Callum_Thomas: 6. Don't be an April fool - April is historically the best month for the S&amp;P500.  $SPX $SPY   h/t @TopdownCharts https:/…
2017-04-02 17:38:28,RT @Callum_Thomas: 4. Implied correlations at multi-year lows - often a bad sign for the S&amp;P500 https://t.co/ORNzGK0IhN @TopdownCharts http…
2017-04-02 17:34:11,"OK, first order of the day is an RT re-run of the S&amp;P500 #ChartStorm https://t.co/Vx74gPRddJ"
2017-04-02 17:25:18,Ride-hailing companies facing background check deadline - KOMO News https://t.co/UkrtbDYwhw https://t.co/CTEHmwR8H3
2017-04-02 17:25:13,"Anthem pulls the plug: No, Obamacare really is not doing well - Washington Examiner https://t.co/y8hWhEUc2G https://t.co/zCNvtE1t58"
2017-04-02 17:13:59,RT @Manish_05Singh: Don't be an April fooled. April is historically the best month for the S&amp;P500 h/t @TopdownCharts https://t.co/asVqnF7tzh
2017-04-02 16:57:02,RT @smarket: Buy the dips crowd in US. This week: Investors pumped in 1 billion dollar in S&amp;P500 ETF...the reason US market bounced from 50…
2017-04-02 16:53:35,"New York Post app sends out ""Heil President"" alert after hack - CBS News https://t.co/fJAYkl8opW https://t.co/R7wxzwSFOH"
2017-04-02 16:31:25,"RT @markbspiegel: Lol, ""no signs of speculative excess""? S&amp;P500 = 25x GAAP, 2.1x revenue &amp; 29x Shiller. How does he define ""speculative exc…"
2017-04-02 16:21:11,7 Ways to Catch Up on Retirement Savings - Motley Fool https://t.co/fVswBaIf1q https://t.co/s46eKPTZwV
2017-04-02 16:12:01,Richard's Trading Club: The S&amp;P500 – in bullish chart pattern – Apr-02-2017 https://t.co/XoSiyPtgkB
2017-04-02 16:11:08,"Lol, ""no signs of speculative excess""? S&amp;P500 = 25x GAAP, 2.1x revenue &amp; 29x Shiller. How does he define ""speculati… https://t.co/35GLG0Ye3b"
2017-04-02 16:09:18,"#forex Weekly analysis- Forex Technical Analysis: Trend potential - Weekly Review. S&amp;P500, Brent, Gold S&amp;P500 Mont https://t.co/y8LX4Z85kP"
2017-04-02 15:52:26,s&amp;p500  $SPX500 https://t.co/dj3OW7mshW TV_TradingIdeas
2017-04-02 15:20:47,"RT @lazytrading: 3 ETFs that beat S&amp;P500
https://t.co/rwDTR2YE09"
2017-04-02 15:09:04,The S&amp;P 500 is ubiquitous. Ever wonder how it works? #S&amp;P500 https://t.co/UyDhbBu6Ik
2017-04-02 15:09:03,The S&amp;P 500 is ubiquitous. Ever wonder how it works? #S&amp;P500 https://t.co/JyKeNMWA3P
2017-04-02 15:09:02,The S&amp;P 500 is ubiquitous. Ever wonder how it works? #S&amp;P500 https://t.co/Lp48vjm5dG
2017-04-02 15:07:46,"3 ETFs that beat S&amp;P500
https://t.co/rwDTR2YE09"
2017-04-02 15:01:35,RT @Callum_Thomas: 6. Don't be an April fool - April is historically the best month for the S&amp;P500.  $SPX $SPY   h/t @TopdownCharts https:/…
2017-04-02 14:42:09,Chenani-Nashri tunnel has set high standards for Indian construction firms: NHAI official - Business Standard… https://t.co/kgPk3fzbqy
2017-04-02 14:42:08,Social Security: Secure your future during National Social Security Month - https://t.co/nD1L4EpSt5… https://t.co/wRa0e2W70e
2017-04-02 14:34:34,RT @Callum_Thomas: 6. Don't be an April fool - April is historically the best month for the S&amp;P500.  $SPX $SPY   h/t @TopdownCharts https:/…
2017-04-02 14:17:33,"Almost 50%! Great quarter guys.
PS this is what happens when equal weight or intl beat S&amp;P500 https://t.co/BXRsGc1AQI"
2017-04-02 14:08:53,5 Life Hacks From Sophia Amoruso That Are More Relevant Than Ever - Refinery29 https://t.co/Gq4BbdIp0E https://t.co/a4pa9a66pn
2017-04-02 13:36:50,Abu Dhabi's $180 Billion Lender to be Named First Abu Dhabi Bank - Bloomberg https://t.co/bSdEM1swA5 https://t.co/Ee4CsHwBKA
2017-04-02 13:36:48,Rampell: Trump's latest impossible promise - Longview Daily News https://t.co/AZFwEliMwY https://t.co/dX9rUTKYPI
2017-04-02 13:15:12,Trump Rally is Over!!  Get Institutional Analysis on #S&amp;P500 and #DOW by @tradingsafely1  &gt;&gt;… https://t.co/DCoqSh6wTr
2017-04-02 13:04:07,Ford recalling 53K trucks that can roll away while parked - Detroit Free Press https://t.co/pU2XYrOOEw https://t.co/mgxu59D0xz
2017-04-02 12:32:04,Here's an app to compute the liquidity of the S&amp;P500 stocks #fintech https://t.co/A4JQAD6CvO https://t.co/2mvJkRENHo
2017-04-02 12:30:03,"VS (Dow Jones, Nasdaq-100, S&amp;P500) • Re: Frontline Ltd https://t.co/RQXadmCOY5  #beleggen"
2017-04-02 12:10:52,RT @Callum_Thomas: 6. Don't be an April fool - April is historically the best month for the S&amp;P500.  $SPX $SPY   h/t @TopdownCharts https:/…
2017-04-02 11:51:50,RT @Callum_Thomas: 6. Don't be an April fool - April is historically the best month for the S&amp;P500.  $SPX $SPY   h/t @TopdownCharts https:/…
2017-04-02 11:28:32,RT @Callum_Thomas: 4. Implied correlations at multi-year lows - often a bad sign for the S&amp;P500 https://t.co/ORNzGK0IhN @TopdownCharts http…
2017-04-02 11:26:11,Oil Stockpiles Dropping in Sign That OPEC Output Cuts Working - Bloomberg https://t.co/S1cG1fLji2 https://t.co/i6udxc4JjI
2017-04-02 11:21:10,Credit Suisse takes out UK newspaper ads after office raids in tax case https://t.co/5dVmGLp8wo Business News https://t.co/j8LpmO9P91
2017-04-02 10:24:09,"RT @PopescuCo: #Gold vs Stock Indexes (DJI, S&amp;P500) Percentage Growth in 2017 (March 31, 2017) - via https://t.co/NjtSzxxNhA https://t.co/4…"
2017-04-02 10:24:00,"#Gold vs Stock Indexes (DJI, S&amp;P500) Percentage Growth in 2017 (March 31, 2017) - via https://t.co/NjtSzxxNhA https://t.co/4uxFAnAtIc"
2017-04-02 09:16:07,"Caterpillar to close Illinois plant, lay off 800 workers - Paradise Post https://t.co/HUP1hhkLup"
2017-04-02 09:10:42,RT @Callum_Thomas: 6. Don't be an April fool - April is historically the best month for the S&amp;P500.  $SPX $SPY   h/t @TopdownCharts https:/…
2017-04-02 08:53:09,Trump Rally is Over!! Get Institutional Analysis on #S&amp;P500 and #DOW by tradingsafely1  &gt;&gt; https://t.co/YFclNjwRmc …
2017-04-02 08:44:09,Area congressmen differ on internet privacy bill - Houma Courier https://t.co/UOrg2UVBdX
2017-04-02 08:35:05,Trump Rally is Over!! Get Institutional Analysis on #S&amp;P500 and #DOW by @tradingsafely1  &gt;&gt; https://t.co/DfTAylOTQi… https://t.co/0MjeZ0mFSo
2017-04-02 08:35:04,Trump Rally is Over!! Get Institutional Analysis on #S&amp;P500 and #DOW by @tradingsafely1  &gt;&gt; https://t.co/GwpaRtBeNd… https://t.co/bDZpVLOxKm
2017-04-02 08:35:04,Trump Rally is Over!! Get Institutional Analysis on #S&amp;P500 and #DOW by @tradingsafely1  &gt;&gt; https://t.co/YdvWdN7INv… https://t.co/ycDI1RiM08
2017-04-02 08:35:04,Trump Rally is Over!! Get Institutional Analysis on #S&amp;P500 and #DOW by @tradingsafely1  &gt;&gt; https://t.co/VJbQhmkUcg… https://t.co/152P5YAbz4
2017-04-02 08:35:04,Trump Rally is Over!! Get Institutional Analysis on #S&amp;P500 and #DOW by @tradingsafely1  &gt;&gt; https://t.co/rUfrCWdDfl… https://t.co/q9wKKg1ZiW
2017-04-02 07:38:08,Area congressmen differ on internet privacy bill - Houma Courier https://t.co/z1n3sgx96r
2017-04-02 07:06:36,America's loss is China's gain: Trump's stance on climate change is a gift to the Chinese - Salon… https://t.co/yFGUxl5PYn
2017-04-02 07:03:13,S&amp;P500 :short and  look Fibonacci zone - SPX TradingView #trading #finance https://t.co/uGJyGGN7Sn
2017-04-02 06:46:25,S&amp;P500 :short and  look Fibonacci zone $SPX https://t.co/IYJRvmd6BQ TV_TradingIdeas
2017-04-02 06:35:08,America's loss is China's gain: Trump's stance on climate change is a gift to the Chinese - Salon… https://t.co/ty8cotFGjb
2017-04-02 05:32:12,"RT @karangoel: Q1 2017 is over. Here's how S&amp;P500 components performed.

Industrials, manufacturing and big oil were the biggest losers.

$…"
