Date,Tweet
2017-03-12 11:01:00,$SPX SP500 ElliottWave Analysis &amp; Outlook VIDEO with 13 Other Major Markets by FXTradersEDGE_ &gt;&gt;Ö 
2017-03-12 11:00:00,COMPREHENSIVE review &amp; forecast of the S&amp;P 500 NASDAQ Bonds &amp; Gold:  stockmarket wallstreet nyse sp500 nasdaq
2017-03-12 10:20:00,RT mytradingbuddy: Potential Retracement for $SPY : Short. medium &amp; long term Analysis by FinGraphs for All SP500 Traders  &gt;&gt; 
2017-03-12 10:03:00,SP 500: $SP500 SP500  
2017-03-12 09:19:00,RT ElixiumCrypto: Are you Bullish or Bearish on the S&amp;P 500? Start Trading with Bitcoin. 20:1 Leverage. Stocks $SPY $ES $ES_F
2017-03-12 08:51:00,RT BO360com: Trading Crudeoil With BO360.com   opec sp500 binaryoptions trading ICE WTI oil fed yellenÖ
2017-03-12 08:45:00,Trading Crudeoil With BO360.com   opec sp500 binaryoptions trading ICE WTI oilÖ 
2017-03-12 08:42:00,nanexllc It will start with a flash crash on SP500
2017-03-12 08:28:00,Report weekly 13 Marzo 2017 report Dax Ftsemib Euro SP500 Gold Ibex Crudeoil Bund BTP trading investing 
2017-03-12 08:26:00,Are you Bullish or Bearish on the S&amp;P 500? Start Trading with Bitcoin. 20:1 Leverage. Stocks $SPY $ES $ES_FÖ 
2017-03-12 08:18:00,Elliottwave SP500 SPX resistance and breakthrough first 2340 then 2408-3010. Exit scenario at 2355. 
2017-03-12 07:19:00,RT PortfolioBuzz: Hey do you know everything while trading SP500? $GOOG $JNJ $GE  
2017-03-12 06:24:00,Hey do you know everything while trading SP500? $GOOG $JNJ $GE  
2017-03-12 05:59:00,RT PortfolioBuzz: Trading indices? Check stories for the major constituents of SP500 $CVX $PG $JPM  
2017-03-12 05:58:00,Trading indices? Check stories for the major constituents of SP500 $CVX $PG $JPM  
2017-03-12 01:34:00,$AMD $ARE $RJF are you chasing the winners into the SP500      $SPY
2017-03-11 23:25:00,Potential Retracement for $SPY : Short. medium &amp; long term Analysis by FinGraphs for All SP500 Traders  &gt;&gt;Ö 
2017-03-11 23:05:00,$RTN:US Raytheon Company (RTN) VP David C. Wajsgras Sells 5250 Shares of Stock RAYTHEON CO   SP500
2017-04-02 11:21:10,Credit Suisse takes out UK newspaper ads after office raids in tax case  Business News 
2017-03-31 20:31:35,S&amp;p 500 And Nasdaq 100 Forecast April 3 2017 (pls RT‚Ü∫‚ù§Ô∏è) Ô∏èÔ∏è  Oil Trading S&amp;amp;P500 Forex
2017-04-03 05:03:09,forex WSE: Before opening Yesterday's session on Wall Street ended with slight declines and the S&amp;P500 index end 
2017-04-03 03:42:12,Stocks start second quarter on firm note US policy in focus as Trump-Xi talks loom - Reuters‚Ä¶ 
2017-04-03 00:13:47,According to CAPE  stocks were 42% overvalued in summer 2011.  has doubled since 
2017-04-02 21:59:35,Tesla delivers quarterly record of 25000 vehicles in first quarter  Business News 
2017-04-02 21:31:02,3/31/2017  UPTREND   Nasdaq holds near all-time high S&amp;P500 close. 
2017-04-02 21:14:10,RT StewGlynn: VC - better returns than S&amp;P500 over last 10 years consistently! 
2017-04-02 21:11:09,Schumer rips bill allowing internet providers to sell user data - New York Daily News  
2017-04-02 21:11:05,US Judge Tosses Suit in 1968 Mine Explosion in West Virginia - U.S. News &amp; World Report 
2017-04-02 20:43:16,VC - better returns than S&amp;P500 over last 10 years consistently! 
2017-04-02 20:06:42,Hacked NY Post sends April Fool's Day push alert: 'Heil President Donald Trump' - The Hill (blog)‚Ä¶ 
2017-04-02 19:35:36,Brown Dems urge Trump to support Internet privacy - Ironton Tribune  
2017-04-02 19:33:03,.rymcmaster R_Boissonnault Lol you Equality Portfolio under preformed the S&amp;P500. 
2017-04-02 17:59:37,If anything S&amp;P500 consolidated from 2014 to mid-'16 before breaking out in big way post-Brexitthen again after‚Ä¶ 
2017-04-02 17:58:15,Auctions America via CNN - WJXT Jacksonville  
2017-04-02 17:58:09,The entire coal industry employs fewer people than Arby's - Washington Post  
2017-04-02 17:34:11,OK first order of the day is an RT re-run of the S&amp;P500 ChartStorm 
2017-04-02 17:25:18,Ride-hailing companies facing background check deadline - KOMO News  
2017-04-02 17:25:13,Anthem pulls the plug: No Obamacare really is not doing well - Washington Examiner  
2017-04-02 16:53:35,New York Post app sends out Heil President alert after hack - CBS News  
2017-04-02 16:21:11,7 Ways to Catch Up on Retirement Savings - Motley Fool  
2017-04-02 15:52:26,s&amp;p500  $SPX500  TV_TradingIdeas
2017-04-02 15:20:47,RT lazytrading: 3 ETFs that beat S&amp;P500
2017-04-02 15:07:46,3 ETFs that beat S&amp;P500
2017-04-02 14:42:09,Chenani-Nashri tunnel has set high standards for Indian construction firms: NHAI official - Business Standard‚Ä¶ 
2017-04-02 14:42:08,Social Security: Secure your future during National Social Security Month -  
2017-04-02 14:17:33,Almost 50%! Great quarter guys.PS this is what happens when equal weight or intl beat S&amp;P500 
2017-04-02 14:08:53,5 Life Hacks From Sophia Amoruso That Are More Relevant Than Ever - Refinery29  
2017-04-02 13:36:50,Abu Dhabi's $180 Billion Lender to be Named First Abu Dhabi Bank - Bloomberg  
2017-04-02 13:36:48,Rampell: Trump's latest impossible promise - Longview Daily News  
2017-04-02 13:04:07,Ford recalling 53K trucks that can roll away while parked - Detroit Free Press  
2017-04-02 11:26:11,Oil Stockpiles Dropping in Sign That OPEC Output Cuts Working - Bloomberg  
2017-04-02 10:24:09,RT PopescuCo: Gold vs Stock Indexes (DJI S&amp;P500) Percentage Growth in 2017 (March 31 2017) - via  
2017-04-02 10:24:00,Gold vs Stock Indexes (DJI S&amp;P500) Percentage Growth in 2017 (March 31 2017) - via  
2017-04-02 09:16:07,Caterpillar to close Illinois plant lay off 800 workers - Paradise Post 
2017-04-02 07:38:08,Area congressmen differ on internet privacy bill - Houma Courier 
2017-04-02 06:46:25,S&amp;P500 :short and  look Fibonacci zone $SPX  TV_TradingIdeas
2017-04-02 06:35:08,America's loss is China's gain: Trump's stance on climate change is a gift to the Chinese - Salon‚Ä¶ 
2017-04-02 05:30:11,Pick Your Favorite Ethics Offender - New York Times  
2017-04-02 01:43:54,Record-Breaking Coin Auction Fetches $106.7 Million - CBS Baltimore / WJZ  
2017-04-02 00:39:48,New York scraps plan to reduce subway litter by removing trash bins: media - AOL  
2017-04-02 00:07:06,GE CEO on disagreeing with Trump: 'We're cowards if we don't' - CNNMoney  
2017-04-01 23:25:53,RT SJD10304: There's 33 April's that began with the S&amp;P500 ending March above its 12 month SMA. 32 of them trade up from March's close b‚Ä¶
2017-04-01 23:15:39,RT PilosopoTanya: The basic facial at Lumina starts at P500 and the clinic is in Tomas Morato in front of Santi's! Definitely my new go-t‚Ä¶
2017-04-01 23:14:55,‚ö°Ô∏è ‚ÄúS&amp;P500 ChartStorm - 2 April 2017‚Äù by Callum_Thomas
2017-04-01 23:02:13,GE CEO Speaks Out About Trump: 'We're Cowards if We Don't' - KTLA  
2017-04-01 22:30:07,Can elephants learn from failure? - Island Packet  
2017-04-01 21:39:16,Banks in the 30000 ft view have really underperformed the S&amp;P500 wow 
2017-04-01 21:12:56,The recent days in S &amp; P500 the last movements are bearish before they were bullish
2017-04-01 21:02:20,U.S. S&amp;P500 valuatation vs. Euro stoxx600 valutation 
2017-04-01 20:53:10,April 1 2017 | Caterpillar Moving at Least 500 Jobs From Aurora To Decatur Facility - Markets Daily 
2017-04-01 19:47:01,Record-breaking coin auction fetches $106.7 million - Washington Post  
2017-04-01 19:46:58,President Trump Restores Confidence in the American Economy - The White House (blog)  
2017-04-01 18:59:17,Large S&amp;P500 Speculators pushed bullish net positions higher for 7th week  Forex FX
2017-04-01 18:34:38,Time for the weekly S&amp;P500 ChartStorm - hint: there will be some unusual charts in there this week...$SPX $SPY $VIX $ES_F $STUDY
2017-04-01 18:09:11,Dionne: Trump GOP drowning out the working class - The Mercury News  
2017-04-01 17:36:10,Most Americans Don't Agree With Trump On Tax Cuts - Forbes 
2017-04-01 17:27:17,Ford recalls F-250 pickups that could roll while in park  Business News 
2017-04-01 17:20:14,jimcramer The Stock beats the Rock.. Boyah Stock Cramer retains his Wrestlemania title once again beating th‚Ä¶ 
2017-04-01 17:15:15,forex Weekly analysis- Forex Technical Analysis: Trend potential - New Review. S&amp;P500 Brent Gold S&amp;P500 Monthly 
2017-04-01 16:58:13,RT jtepper2: Top 20 companies now account for 52.5% of the total S&amp;P500 cash holdings.  So average companies don‚Äôt have that cash. Here‚Äôs‚Ä¶
2017-04-01 16:31:29,The West Will Pursue Clean Energy Despite Trump's Assault on Climate Science - Newsweek  
2017-04-01 16:31:12,Analysis: Internet privacy legislation questions answered - Chicago Daily Herald  
2017-04-01 15:58:07,Trump tells officials to review causes of U.S. trade deficits - The Japan Times  
2017-04-01 15:29:46,RT smarket: Buy the dips crowd in US. This week: Investors pumped in 1 billion dollar in S&amp;P500 ETF...the reason US market bounced from 50‚Ä¶
2017-04-01 15:29:39,Buy the dips crowd in US. This week: Investors pumped in 1 billion dollar in S&amp;P500 ETF...the reason US market bounced from 50 dma
2017-04-01 15:11:49,sriramk ilyasu mdudas RobinhoodApp millennials trading more and more for free will definitely be wealth erodi‚Ä¶ 
2017-04-01 14:33:28,The S&amp;p500 going forward - $INX chart 
2017-04-01 13:18:28,the FED has been irresponsibly protecting the TOP for long time - S&amp;P500 at 2300? permbear FED
2017-04-01 13:14:06,VW: Internal Investigation of Emissions Cheating Needs Time - Bloomberg  
2017-04-01 12:48:29,The basic facial at Lumina starts at P500 and the clinic is in Tomas Morato in front of Santi's! Definitely my new go-to place üò≠
2017-04-01 12:07:45,Wal-Mart Stores Inc (WMT) Shares Sold by Wallace Capital Management Inc. - Sports Perspectives‚Ä¶ 
2017-04-01 11:23:08,German prosecutors expect rulings in VW scandal this year: report  Business News 
2017-04-01 11:03:13,Ivanka Trump Named 'Assistant to the President' in New Role -   
2017-04-01 10:30:36,Ivanka Trump and Jared Kushner Still Benefiting From Business Empire Filings Show - New York Times‚Ä¶ 
2017-04-01 08:58:48,RT apanalis: NYSE Margin Debt and S&amp;P500 (17-Years-Cycle)&gt; Expecting a Gyrationüîß 
2017-04-01 08:53:14,Confidence in Bay Area economy sinks to lowest level in years as cost of living pinches and millennials rebel -‚Ä¶ 
2017-04-01 08:02:05,Emini S&amp;P500 weekly chart update for Saturday April 1 2017 
2017-04-01 07:48:14,Why Bay Area residents are losing confidence in‚Ä¶ - The Mercury News  
2017-04-01 07:36:12,vexmark result in a doji candle in the s&amp;p500 index
2017-04-01 07:14:25,Uniqlo Threatens U.S. Exodus Amidst Trump's Made in America Agenda - Hollywood Reporter  
2017-04-01 06:05:28,RT cather435:  shedding Bondsbiotech fbiox CURES S&amp;P500
2017-04-01 06:05:28, shedding Bondsbiotech fbiox CURES S&amp;P500
2017-04-01 05:34:05,Giants May Be Toppled As Amazon Walmart War For Your Wallet - Forbes 
2017-04-01 04:11:04,Feeling Hot! Hot! Hot! üåûüî•Mga Bes because it's summer time we are giving you P500 OFF on these services‚ÄºÔ∏è Grab na‚Ä¶ 
2017-04-01 04:06:14,Apple Amazon Google join bidding for Toshiba chip unit: media  Business News 
2017-04-01 02:54:13,Snoops may soon be able to buy your browsing history. Thank the US Congress - The Guardian  
2017-04-01 01:49:52,Popular Japanese clothing store Uniqlo says it will leave the US if Trump insists on 'buy American hire American'‚Ä¶‚Ä¶ 
2017-04-01 01:49:51,3 Digital Ad Players Cashing In on YouTube's Brand Safety Issues - Adweek  
2017-04-01 01:12:10,Caterpillar shuts plant in Aurora Illinois that employs 800  Business News 
2017-04-01 01:06:13,Beyond jobs car sales to give insight on consumer health  Business News 
2017-04-01 00:45:08,How a telecom-tech alliance wiped out FCC's privacy rules - Politico  
2017-04-01 00:42:32,S&amp;P500 index close its value in 2.36272 MercadosUPC
2017-03-31 23:49:31,CindiRight DanielleVenton mitchellvii POTUS 'Trump Bump' is fakenews. S&amp;P500 rallied 7% between July 17 and El‚Ä¶ 
2017-03-31 23:15:22,treehcapital How can VC funds be so large? Perhaps I don't know The way we live now. This fund is larger than many S&amp;P500 firms.
2017-03-31 23:11:59,RT macroQmicro: (correcing) Asset Classes: strongest Europe $FEZ weakest agriculture $DBA fastest junk $HYG slowest S&amp;P500 $SPY
2017-03-31 23:11:43,(correcing) Asset Classes: strongest Europe $FEZ weakest agriculture $DBA fastest junk $HYG slowest S&amp;P500 $SPY
2017-03-31 23:06:18,Report: Another major insurer appears set to pull out of Obamacare markets -  
2017-03-31 22:46:01,NYSE Margin Debt and S&amp;P500 (17-Years-Cycle)&gt; Expecting a Gyrationüîß 
2017-03-31 22:44:20,NAVARRO's BLEACH NOW AVAILABLE üíï for only P500 ‚ò∫Ô∏è Pm me 09157459497
2017-03-31 22:29:06,There's 33 April's that began with the S&amp;P500 ending March above its 12 month SMA. 32 of them trade up from March's close by 0.96% or more
2017-03-31 21:49:16,rafikichi To be clear this exists in BTC too. Also BTC relationship to S&amp;P500 is only relative. Obviously BTC‚Ä¶ 
2017-03-31 21:28:13,Danone to Sell Stonyfield Brand to Win U.S. OK for WhiteWave - Bloomberg  
2017-03-31 21:26:48,Borderscrossed BluegrassCap Wrong on GE my good friend. Last 16 yrs GE value down 38% while S&amp;P500 up 100% missin‚Ä¶ 
2017-03-31 21:21:50,adam_hartung BluegrassCap How do 3M and GE not satisfy that criteria? Nebulous thesis.And who is eating their coo‚Ä¶ 
2017-03-31 20:56:21,What was burning under the I-85 overpass? - WTSP 10 News  
2017-03-31 20:38:22,RT StocksSocial1: Shift in Momentum for S&amp;P500 shows Trump Rally is Over! Institutional Analysis on Emini by tradingsafely1 &gt;&gt; 
2017-03-31 20:38:14,RT Options_Buddy: Shift in Momentum for S&amp;P500 shows Trump Rally is Over! Institutional Analysis on Emini by tradingsafely1 &gt;&gt; 
2017-03-31 20:24:14,EDITORIAL: Expand web privacy don't reduce it - Daily Record  
2017-03-31 20:24:11,Dow S&amp;P 500 Look for Biggest 1Q Gains in Four Years as Tech Leaps - Fox Business 
2017-03-31 20:10:01,RT russian_market: Correlation of USD/JPY &amp; marketsUSDJPY = The SunNikkei =MercuryDAX = VenusS&amp;P500 = EarthNasdaq = MarsVIX =Moon ht‚Ä¶
2017-03-31 20:08:18,For the first quarter üá∫üá∏ Dow üìà up 4.6% üá∫üá∏ S&amp;P500 üìà up 5.5% üá∫üá∏ Nasdaq üìà up 9.8%  MARKETWATCH
2017-03-31 20:08:17,For March üá∫üá∏ Dow üìâ down 0.7% üá∫üá∏ S&amp;P500 flat üá∫üá∏ Nasdaq üìà up 1.5%  MARKETWATCH
2017-03-31 20:08:15,For the week üá∫üá∏ Dow üìà up 0.3% üá∫üá∏ S&amp;P500 üìà up 0.8% üá∫üá∏ Nasdaq üìà up 1.4%  MARKETWATCH
2017-03-31 20:00:28,The S&amp;P500 is set to post its biggest quarterlygain since 2015 lifted by a brightening economic outlook. 
2017-03-31 19:51:03,Healtcare technology utilities &amp; staples have strongest combo of technical valuation &amp; earnings factors among‚Ä¶ 
2017-03-31 19:50:29,Boeing's new 787-10 Dreamliner completes its maiden flight - USA TODAY  
2017-03-31 19:50:24,Uniqlo threatens to leave US over Trump threats - CNNMoney  
2017-03-31 19:35:13,BlackRock's active gambit ups pressure on rivals  Business News 
2017-03-31 19:25:12,Fannie Freddie may write down $21 billion due to tax cut: BMO  Business News 
2017-03-31 19:18:31,Snapchat's New Search System Sifts Through 1 Million Stories -   
2017-03-31 19:18:28,AT&amp;T Comcast defend repeal of internet privacy rules - The Hill  
2017-03-31 18:52:20,Snapchat adds more accessible search feature  Business News 
2017-03-31 18:38:03,Here's an app to calculate Rolling Performance of the S&amp;P500 stocks fintech  
2017-03-31 18:14:16,RT pbrat40plus: Trump Rally is Over!! Get Institutional Analysis on S&amp;P500 and DOW by tradingsafely1  &gt;&gt;  $YM $E‚Ä¶
2017-03-31 18:11:16,The Latest: Judge approves Trump University settlement - Reading Eagle  
2017-03-31 18:11:14,Forcing People At Vending Machines To Wait Nudges Them To Buy Healthier Snacks - Northwest Public Radio‚Ä¶ 
2017-03-31 18:08:39, Increase profits invest today with ITA an excellent product S &amp; P500 INDEX for seven years or fifteen years.
2017-03-31 18:08:31,RT TradingOilBuddy: Trump Rally is Over!! Get Institutional Analysis on S&amp;P500 and DOW by tradingsafely1  &gt;&gt;  $Y‚Ä¶
2017-03-31 17:36:35,Legendary Controller Manufacturer Mad Catz Files For Bankruptcy - GameZone  
2017-03-31 17:36:26,Dunkin Donuts owners settle with man who sued over butter substitute - Press Herald  
2017-03-31 17:31:21,RT TN: if S&amp;P500 closes 2540 w/ 10yr Treasury at 3% then we'll have all time high stocks rel to bonds above March 2000 peak $SPX $TNXvi‚Ä¶
2017-03-31 17:30:31,This is scary. All the money pouring into various index funds cause several of those S&amp;P500 to get significantly ov‚Ä¶ 
2017-03-31 17:15:23,if S&amp;P500 closes 2540 w/ 10yr Treasury at 3% then we'll have all time high stocks rel to bonds above March 2000 pe‚Ä¶ 
2017-03-31 17:12:48,RT patercm: % off 52wk Highs:$DJIA 0%$S&amp;P500 0%$AAPL 0%$CSCO 0%$BAC 0%$WFC -1%$GOOG -1%$JNJ -5%$GE -8%$KO -12%$VZ -13%$XOM -15‚Ä¶
2017-03-31 17:03:37,Dudley Says a Couple More Hikes Seem Reasonable - Bloomberg  
2017-03-31 17:01:11,Quant is not what it was Hard Stop. S&amp;P500 is passive but has model that removes adds stocks; Passive?? ReformedBroker stephenLweiss
2017-03-31 16:56:20,Comcast says it will not sell customer browsing histories  Business News 
2017-03-31 16:45:08,Fed signals it could promptly start shedding bonds from portfolio this year  Business News 
2017-03-31 16:32:44,Indices starting to diverge: DOW and S&amp;P500 haven't made new ATHs since the beginning of this month whereas NDX has and NAS is close.
2017-03-31 16:32:16,Toshiba likely to miss quarterly earnings deadline for third time: sources  Business News 
2017-03-31 16:31:59,Jodi Picoult Bundle (A) - P500.My Sister's Keeper Vanishing Acts Picture Perfect .Format: TP .FREE... 
2017-04-13 23:02:06,Verizon considering topping AT&amp;T's bid to buy Straight Path: sources  Business News 
2017-04-13 22:43:37,The Robots Are Restless ‚Äì 4/13 Market &amp; KFTX Update  stocks nasdaq indexes S&amp;P500 trading options Stockmarket
2017-04-13 22:39:13,Trump is dialing back his economic promises. Bigly - CNNMoney  
2017-04-13 22:24:07,Bearish consolidation in the S&amp;P500. Further downside expected. GearedFund macrostrategy tradingstrategy 
2017-04-13 21:52:07,GM to add 1100 jobs in California over 5 years at automation unit  Business News 
2017-04-13 21:27:14,BlackRock holds CEO Larry Fink's pay nearly flat in 2016  Business News 
2017-04-13 21:18:15,Netflix scorecard to test mettle of tech rally  Business News 
2017-04-13 20:39:13,AIG's board denies CEO 2016 cash bonus after dismal earnings  Business News 
2017-04-13 20:30:16,Citigroup: 'Solid Yet Unspectacular' - Barron's  
2017-04-13 19:31:14,T-Mobile Dish bid $14 billion in U.S. airwaves auction: FCC  Business News 
2017-04-13 19:24:38,T-Mobile Dish Comcast among largest buyers in FCC auction - The Hill  
2017-04-13 19:24:16,United overbooked ‚Äî by one scorpion - Washington Post  
2017-04-13 19:21:12,Hello S&amp;P500  via GIPHY 
2017-04-13 19:18:06,tindycran max out your 401k if your employer matches. use a robinhoodapp to auto-draw get an S&amp;P500 index and th‚Ä¶ 
2017-04-13 18:51:24,T-Mobile Grabs Most Auction Spectrum; Dish A Surprise No. 2 - Investor's Business Daily  
2017-04-13 18:51:21,Wall Street Dreams of Apple-Disney Megamerger - Fortune  
2017-04-13 18:45:15,Tesla jumps after Elon Musk teases commercial truck pickup  Business News 
2017-04-13 18:26:11,CNBC 200 day moving average in the S&amp;P500 is actually at 2230. The 100 day moving average is at 2302
2017-04-13 18:12:21,Boeing 737 MAX 9 jetliner takes off successfully on first flight  Business News 
2017-04-13 17:45:47,Musk Draws Rebuke After Telling Investor Group to Buy Ford -   
2017-04-13 17:45:44,China's robust commodity imports as good as it gets for now: Russell - Reuters  
2017-04-13 17:21:58,S&amp;P500. CORRECTION OVER. SOME CORRECTION IN GOLD $GC. LET US SEE.
2017-04-13 17:11:36,No wonder NPP is up almost 14% YTD while the S&amp;P500 is barely up 4%... Please join the winning team folks! 
2017-04-13 16:31:05,RT June_Street: chart - long term S&amp;P500 and interest rates[forgot who asked?] 
2017-04-13 16:30:05,chart - long term S&amp;P500 and interest rates[forgot who asked?] 
2017-04-13 16:19:56,Signals were sent and here are results S&amp;P500  CALL option LOST  and Gold CALL option WIN  Trade at‚Ä¶ 
2017-04-13 16:14:10,I keep hearing reports about how United stock has tanked. Here is the 1-month chart for UAL (blue bars) vs. S&amp;P500‚Ä¶ 
2017-04-13 16:13:05,Cebu's Labor Day WKND: Sports Lifestyle and Music Festival üòéLast day to grab your two day pass for only P500!... 
2017-04-13 16:12:29,S&amp;P500 CALL option starts at 12.00 EST and expires at 12.15. Trade at 
2017-04-13 16:04:57,Man dragged off United flight has concussion will file suit lawyer says - CNN  
2017-04-13 16:04:51,Report: Uber Had Yet Another Secret Tracking Program Called 'Hell' - Gizmodo  
2017-04-13 15:45:04,Here's an app to visualize Box and Whiskers plot of the S&amp;P500 stocks fintech  
2017-04-13 15:44:13,Loan growth stalls despite profit trading gains at some big banks  Business News 
2017-04-13 15:37:47,RT daniburgr: Guggenheim's ScottMinerd says S&amp;P500 will fall to 1650 pts this qtr aka another 10% (!) from where it is now 
2017-04-13 15:31:43,Instagram Stories Is Finally Bigger Than Snapchat After Copying Many of Its Features - Adweek‚Ä¶ 
2017-04-13 14:58:16,Warren Buffett cuts his stake in Wells Fargo - CNNMoney  
2017-04-13 14:58:12,Pioneering New York judge's body found in Hudson River - MarketWatch  
2017-04-13 13:18:11,US wholesale inflation falls for first time in 7 months PPI shows - MarketWatch  
2017-04-13 12:43:48,US jobless claims unexpectedly fall as labor market remains firm - Reuters  
2017-04-13 12:43:46,Wells Fargo beats on earnings as lending falls - Business Insider  
2017-04-13 12:34:04,felixsalmon EddyElfenbein S&amp;P500 tends to outperform a total-market fund? I thought the increased diversification helps in the long run?
2017-04-13 12:32:52,RT BillWinterberg: TimMaurer WSJ Only 7% of Large-Cap funds outperformed the S&amp;P500 over 15 years.... SO YOU'RE TELLING ME THERE'S A CH‚Ä¶
2017-04-13 12:24:45,RT profhamel: America's unicorns (Uber Airbnb etc.) are worth &lt; 2% of S&amp;P500. Here's why that's a problem: 
2017-04-13 12:10:38,Get Set For Trump Revisions To Your Affordable Care Act Insurance - NPR  
2017-04-13 12:00:35,Lawmaker behind Swiss pay veto calls for Credit Suisse bonus cut  Business News 
2017-04-13 11:42:14,Futures down on Trump's dollar remark; bank earnings eyed  Business News 
2017-04-13 11:06:46,IEA says global oil market nears balance even as stocks rise - Reuters  
2017-04-13 11:00:19,Boardroom excess? British companies stick with bonus plans despite criticism  Business News 
2017-04-13 10:45:12,RT TweetsMillenia: Extreme old Divergence.... near the ides of March VIX $VXX vs $SPX $SPYStick with our call to 2270 for the S&amp;P500 htt‚Ä¶
2017-04-13 10:36:04,RT TweetsMillenia: S&amp;P500 2270 target ON.... VIX in play $SPY 
2017-04-13 10:11:15,Japan's Nomura targets younger generation as demographic crunch looms  Business News 
2017-04-13 09:56:18,RT globalbrokers: Bank of America Previews Q1 S&amp;P500 Earningsoffshore stockbroker 
2017-04-13 09:37:41,$BBRY - Macquarie upgrade to $10.50 mkt cap could soon be pushing addition to S&amp;P500
2017-04-13 09:03:09,Beginning to look like a correction move in the making. S&amp;P500 MACD crossover significantly above 200 days MA. 
2017-04-13 08:15:43,Financials&amp;industrials weigh on Wall Street ahead of earningsS&amp;P500 below its 50-day moving average ‚Äî a closely watched measure of momentum
2017-04-13 07:10:11,As Samsung's profit surges some investors worry about peaking growth  Business News 
2017-04-13 06:09:14,Broadcom Said to Win Japan Banks' Backing for Toshiba Chip Bid - Bloomberg  
2017-04-13 05:49:34,Every year since 2009 low  there's a possibility that S&amp;P500 $SPX into bear market but it keeps going higher after‚Ä¶ 
2017-04-13 05:19:10,'Trump Trade' winners switch into battered retail biotech shares  Business News 
2017-04-13 05:03:37,China's economic picture brightens as trade data tops forecasts Trump softens tone - Reuters‚Ä¶ 
2017-04-13 04:55:29,RT investoroffshor: Bank of America Previews Q1 S&amp;P500 Earningsoffshore stockbroker 
2017-04-13 04:55:29,RT investoffshore: Bank of America Previews Q1 S&amp;P500 Earningsoffshore stockbroker 
2017-04-13 04:55:29,RT offshoretraders: Bank of America Previews Q1 S&amp;P500 Earningsoffshore stockbroker 
2017-04-13 04:55:28,RT offshorebrokers: Bank of America Previews Q1 S&amp;P500 Earningsoffshore stockbroker 
2017-04-13 04:23:15,Self-driving 'arms race' complicates supplier alliances  Business News 
2017-04-13 03:26:00,RT tracyalloway: While y'all were watching the VIX tick up the Credit Suisse Fear Barometer (measures S&amp;P500 skew) surged to a record thi‚Ä¶
2017-04-13 03:25:38,While y'all were watching the VIX tick up the Credit Suisse Fear Barometer (measures S&amp;P500 skew) surged to a reco‚Ä¶ 
2017-04-13 03:11:32,S&amp;P500 / Gold $SPX  TV_TradingIdeas
2017-04-13 02:53:10,Fox News's $200 Million Golden Goose Gives CEO His Biggest Test - Bloomberg  
2017-04-13 02:53:08,Berkshire Cuts Wells Fargo Stake to Get Below Fed's Limit - Bloomberg  
2017-04-13 02:33:41,Burger King debuts Whopper ad that triggers Google Home devices  Business News 
2017-04-13 02:20:03,BlackBerry's stock had a great day after the company won a big dispute with Qualcomm - TechCrunch‚Ä¶ 
2017-04-13 01:58:46,2/ What else can you buy in this equity bubble at the level of 38 years ago? The S&amp;P500 was 108 in 1979.
2017-04-13 01:48:50,RT Lideres_Vzla: Trump era explore new way for trading stocks wallstreet business NYSE S&amp;P500
2017-04-13 01:11:12,Trump jawboning drags dollar Treasuries down Asia stocks mixed  Business News 
2017-04-13 01:04:22,In win for Boeing and GE Trump says he wants to revive export bank  Business News 
2017-04-13 00:52:09,Boeing Honors Suppliers for Outstanding Performance  Boeing
2017-04-13 00:08:18,An activist investor's plan to get GM's shares moving - CBS News  
2017-04-12 23:57:13,U.S. judge rejects Goldman Sachs' bid to narrow gender bias lawsuit  Business News 
2017-04-12 23:34:49,Trump doesn't hit Mexico hard but stirs up old resentments -   
2017-04-12 23:34:48,Read Jeff Bezos's Inspiring Letter to Shareholders on Why He Keeps Amazon at 'Day 1' - Entrepreneur‚Ä¶ 
2017-04-12 23:33:15,S&amp;P500 (CAD Hedge) $XSP 
2017-04-12 23:08:44,MJ_Meredith_J RonBeaubien Time will tell if that holds. Bet that 67% was rated against S&amp;P500 and not a value index.
2017-04-12 23:01:02,QT: S&amp;P500 well protected - the rest of vast universe not much. 
2017-04-12 22:33:13,Jana's call to overhaul Whole Foods supply chain has few takers  Business News 
2017-04-12 22:30:17,Trump's EPA is seeking a 24/7 security detail for its new leader - Washington Post  
2017-04-12 22:10:15,Trump won't rule out second Yellen term signaling drift to the mainstream  Business News 
2017-04-12 22:10:11,Democratic U.S. senator questions Deutsche Bank over Trump  Business News 
2017-04-12 21:39:02,strup2823 SirNyamranga TDAmeritrade Put in in SPYG (S&amp;P500 growth index fund) add more when you can. $7 per tra‚Ä¶ 
2017-04-12 21:35:15,Berkshire to pare Wells Fargo stake pull Fed application  Business News 
2017-04-12 21:11:19,Mercedes-Benz undecided if it will sell future U.S. diesels  Business News 
2017-04-12 21:04:15,Investors eye midstream sector as production ramps up  Business News 
2017-04-12 20:32:30,buylowsellhighr Using 5 key sectors that represent 75% or so of S&amp;P500. Financials Health Care Techs Industrial‚Ä¶ 
2017-04-12 20:23:34,RT Mark_J_Perry: Just Out: SPIVA Scorecard Report Shows that Over Last 15 Years Only 7.85% (1 in 13) of Active Funds Beat the S&amp;P500 
